date,district,pincode,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_
11-06-2025,East Delhi,110092,12,5,0,0,0,98,158
11-06-2025,East Delhi,110095,3,1,0,0,0,0,0
11-06-2025,East Delhi,110096,2,7,0,0,0,24,33
11-06-2025,New Delhi,110001,2,0,0,0,0,4,22
11-06-2025,New Delhi,110021,0,1,0,0,0,0,0
11-06-2025,North Delhi,110006,3,2,0,0,0,0,0
11-06-2025,North Delhi,110007,3,2,0,0,0,50,96
11-06-2025,North Delhi,110054,3,1,0,0,0,14,15
11-06-2025,North Delhi,110084,26,8,0,0,0,72,146
11-06-2025,North East,110053,4,2,0,0,0,0,66
11-06-2025,North East,110093,1,2,0,0,0,0,0
11-06-2025,North East,110094,7,6,0,0,0,3,76
11-06-2025,North East Delhi,110032,8,2,0,0,0,70,90
11-06-2025,North East Delhi,110053,9,12,0,0,0,73,110
11-06-2025,North East Delhi,110093,9,3,0,0,0,0,0
11-06-2025,North East Delhi,110094,14,11,1,0,0,0,0
11-06-2025,North West Delhi,110009,6,1,0,0,0,0,0
11-06-2025,North West Delhi,110033,8,3,0,0,0,44,94
11-06-2025,North West Delhi,110034,7,2,0,0,0,34,42
11-06-2025,North West Delhi,110035,3,1,0,0,0,26,46
11-06-2025,North West Delhi,110036,4,4,0,0,0,62,56
11-06-2025,North West Delhi,110039,6,3,2,0,0,0,0
11-06-2025,North West Delhi,110040,6,2,0,0,0,46,110
11-06-2025,North West Delhi,110042,8,4,0,0,0,110,286
11-06-2025,North West Delhi,110052,6,0,0,0,0,48,114
11-06-2025,North West Delhi,110081,3,2,0,0,0,0,0
11-06-2025,North West Delhi,110082,1,4,0,0,0,20,36
11-06-2025,North West Delhi,110083,10,0,0,0,0,0,0
11-06-2025,North West Delhi,110085,8,1,0,0,0,0,0
11-06-2025,North West Delhi,110086,32,18,1,0,0,172,406
11-06-2025,North West Delhi,110088,6,0,0,0,0,32,54
11-06-2025,North West Delhi,110089,0,1,0,0,0,6,60
11-06-2025,Shahdara,110032,1,1,0,0,0,8,12
11-06-2025,Shahdara,110090,0,1,0,0,0,0,0
11-06-2025,Shahdara,110093,0,1,0,0,0,0,0
11-06-2025,South Delhi,110013,2,0,0,0,0,0,0
11-06-2025,South Delhi,110014,3,0,0,0,0,6,12
11-06-2025,South Delhi,110016,1,1,1,0,0,8,8
11-06-2025,South Delhi,110017,2,3,0,0,0,38,62
11-06-2025,South Delhi,110019,3,5,0,0,0,0,0
11-06-2025,South Delhi,110020,1,3,0,0,0,0,0
11-06-2025,South Delhi,110024,0,1,1,0,0,10,12
11-06-2025,South Delhi,110025,4,3,0,0,0,21,51
11-06-2025,South Delhi,110030,5,3,0,0,0,19,46
11-06-2025,South Delhi,110044,14,9,0,0,0,58,118
11-06-2025,South Delhi,110047,1,0,0,0,0,6,46
11-06-2025,South Delhi,110048,4,1,1,0,0,1,8
11-06-2025,South Delhi,110049,0,2,0,0,0,0,0
11-06-2025,South Delhi,110062,17,1,0,0,0,86,139
11-06-2025,South Delhi,110065,2,1,0,0,0,0,0
11-06-2025,South Delhi,110068,3,1,0,0,0,10,30
11-06-2025,South Delhi,110074,2,5,0,0,0,0,0
11-06-2025,South Delhi,110076,4,3,0,0,0,26,54
11-06-2025,South Delhi,110080,2,0,0,0,0,0,0
11-06-2025,South West Delhi,110010,0,0,1,0,0,2,13
11-06-2025,South West Delhi,110016,0,1,0,0,0,0,0
11-06-2025,South West Delhi,110021,0,1,2,0,0,0,0
11-06-2025,South West Delhi,110022,2,0,0,0,0,0,0
11-06-2025,South West Delhi,110023,1,0,0,0,0,0,0
11-06-2025,South West Delhi,110028,1,0,0,0,0,0,0
11-06-2025,South West Delhi,110029,2,0,0,0,0,2,10
11-06-2025,South West Delhi,110037,3,2,0,0,0,62,106
11-06-2025,South West Delhi,110038,0,2,0,0,0,0,0
11-06-2025,South West Delhi,110043,14,5,0,0,0,60,111
11-06-2025,South West Delhi,110045,8,3,0,0,0,82,114
11-06-2025,South West Delhi,110046,3,0,0,0,0,0,0
11-06-2025,South West Delhi,110057,1,0,0,0,0,10,20
11-06-2025,South West Delhi,110061,0,1,2,0,0,0,0
11-06-2025,South West Delhi,110064,1,0,0,0,0,0,0
11-06-2025,South West Delhi,110067,0,2,3,0,0,6,10
11-06-2025,South West Delhi,110070,5,0,1,0,0,12,22
11-06-2025,South West Delhi,110071,1,2,0,0,0,0,0
11-06-2025,South West Delhi,110072,0,1,0,0,0,2,8
11-06-2025,South West Delhi,110073,2,0,0,0,0,0,0
11-06-2025,South West Delhi,110075,4,3,0,0,0,0,0
11-06-2025,South West Delhi,110077,9,0,1,0,0,20,20
11-06-2025,South West Delhi,110078,1,1,0,0,0,24,50
11-06-2025,West Delhi,110015,3,1,0,0,0,24,66
11-06-2025,West Delhi,110018,13,9,0,0,0,0,0
11-06-2025,West Delhi,110027,7,1,1,0,0,38,86
11-06-2025,West Delhi,110041,24,5,1,0,0,0,0
11-06-2025,West Delhi,110058,3,0,1,0,0,14,14
11-06-2025,West Delhi,110059,32,8,5,0,0,0,0
11-06-2025,West Delhi,110063,3,2,0,0,0,26,60
11-06-2025,West Delhi,110087,1,1,0,0,0,0,0
11-09-2025,Central Delhi,110001,1,0,0,0,1,0,10
11-09-2025,Central Delhi,110002,5,1,0,6,27,13,22
11-09-2025,Central Delhi,110003,2,4,1,3,19,22,32
11-09-2025,Central Delhi,110005,2,1,0,7,39,20,80
11-09-2025,Central Delhi,110008,3,0,0,12,59,50,90
11-09-2025,Central Delhi,110012,4,0,0,2,15,0,0
11-09-2025,Central Delhi,110055,3,1,0,7,28,18,27
11-09-2025,Central Delhi,110060,1,0,0,0,2,2,2
11-09-2025,East Delhi,110031,10,1,0,2,46,0,0
11-09-2025,East Delhi,110032,2,0,0,0,28,1,21
11-09-2025,East Delhi,110051,4,2,0,10,55,0,0
11-09-2025,East Delhi,110053,0,1,0,0,7,24,6
11-09-2025,East Delhi,110091,10,3,0,14,78,0,0
11-09-2025,East Delhi,110092,12,4,3,21,149,116,150
11-09-2025,East Delhi,110095,21,0,0,12,25,0,0
11-09-2025,East Delhi,110096,7,3,0,15,77,44,46
11-09-2025,New Delhi,110001,0,0,1,1,13,8,10
11-09-2025,New Delhi,110021,4,0,0,1,8,10,10
11-09-2025,North Delhi,110006,10,5,0,8,63,82,104
11-09-2025,North Delhi,110007,6,1,0,13,56,54,66
11-09-2025,North Delhi,110054,1,1,0,3,13,0,0
11-09-2025,North Delhi,110084,10,5,0,12,76,108,196
11-09-2025,North East,110053,4,1,0,3,31,0,0
11-09-2025,North East,110093,6,0,0,4,17,6,86
11-09-2025,North East,110094,7,3,0,2,47,8,69
11-09-2025,North East Delhi,110032,9,5,0,8,29,70,54
11-09-2025,North East Delhi,110053,16,7,0,18,88,192,166
11-09-2025,North East Delhi,110093,9,5,0,9,50,77,90
11-09-2025,North East Delhi,110094,33,12,0,44,162,298,290
11-09-2025,North West Delhi,110009,1,0,0,6,29,0,0
11-09-2025,North West Delhi,110033,9,5,0,11,64,0,0
11-09-2025,North West Delhi,110034,6,2,0,15,72,0,0
11-09-2025,North West Delhi,110035,4,0,0,4,33,32,56
11-09-2025,North West Delhi,110036,6,2,0,6,30,56,62
11-09-2025,North West Delhi,110039,12,11,0,11,28,84,78
11-09-2025,North West Delhi,110040,6,6,0,14,69,144,94
11-09-2025,North West Delhi,110042,14,11,1,25,92,105,181
11-09-2025,North West Delhi,110052,8,2,0,9,45,31,53
11-09-2025,North West Delhi,110081,3,0,0,7,35,0,0
11-09-2025,North West Delhi,110082,1,1,0,4,17,38,48
11-09-2025,North West Delhi,110083,11,1,1,2,28,100,112
11-09-2025,North West Delhi,110085,18,4,0,16,109,39,73
11-09-2025,North West Delhi,110086,25,13,0,27,165,242,422
11-09-2025,North West Delhi,110088,4,4,0,5,29,16,22
11-09-2025,North West Delhi,110089,0,1,0,3,19,0,0
11-09-2025,North West Delhi,110094,1,0,0,0,0,0,0
11-09-2025,Shahdara,110032,1,2,0,9,40,10,12
11-09-2025,Shahdara,110053,0,1,0,0,7,0,4
11-09-2025,Shahdara,110095,5,0,0,2,16,0,0
11-09-2025,South Delhi,110003,0,1,0,0,5,0,8
11-09-2025,South Delhi,110013,1,0,0,1,8,12,14
11-09-2025,South Delhi,110014,2,2,0,2,11,0,0
11-09-2025,South Delhi,110016,1,0,0,0,11,4,12
11-09-2025,South Delhi,110017,3,0,1,6,45,16,45
11-09-2025,South Delhi,110019,7,4,0,10,62,38,54
11-09-2025,South Delhi,110020,6,2,0,7,27,17,14
11-09-2025,South Delhi,110024,1,0,0,1,13,10,28
11-09-2025,South Delhi,110025,4,8,0,6,69,64,108
11-09-2025,South Delhi,110030,8,4,0,3,34,44,80
11-09-2025,South Delhi,110044,18,4,0,11,119,72,129
11-09-2025,South Delhi,110047,6,0,0,0,10,0,0
11-09-2025,South Delhi,110049,3,0,0,1,13,6,14
11-09-2025,South Delhi,110062,23,2,0,14,127,144,286
11-09-2025,South Delhi,110065,4,3,0,8,27,16,12
11-09-2025,South Delhi,110068,3,1,0,1,17,11,11
11-09-2025,South Delhi,110074,11,5,0,8,39,0,0
11-09-2025,South Delhi,110076,2,1,0,5,46,0,0
11-09-2025,South Delhi,110080,2,2,0,1,11,18,24
11-09-2025,South East Delhi,110025,0,1,0,1,7,2,14
11-09-2025,South West Delhi,110010,5,3,0,1,10,16,18
11-09-2025,South West Delhi,110016,1,0,0,0,3,0,0
11-09-2025,South West Delhi,110028,1,0,0,6,10,20,20
11-09-2025,South West Delhi,110029,4,0,0,0,11,0,0
11-09-2025,South West Delhi,110037,6,2,0,11,26,0,0
11-09-2025,South West Delhi,110038,2,1,0,2,9,11,3
11-09-2025,South West Delhi,110043,10,5,0,14,83,0,0
11-09-2025,South West Delhi,110045,11,5,3,18,109,56,78
11-09-2025,South West Delhi,110046,6,2,0,11,34,0,0
11-09-2025,South West Delhi,110057,3,0,0,2,16,5,4
11-09-2025,South West Delhi,110061,4,1,0,4,11,14,20
11-09-2025,South West Delhi,110067,3,0,0,3,16,0,0
11-09-2025,South West Delhi,110070,3,1,1,7,27,16,18
11-09-2025,South West Delhi,110071,4,2,0,5,18,11,11
11-09-2025,South West Delhi,110072,1,0,0,1,13,2,12
11-09-2025,South West Delhi,110073,2,0,0,0,3,8,12
11-09-2025,South West Delhi,110075,5,1,0,3,23,0,0
11-09-2025,South West Delhi,110077,2,2,0,7,41,0,0
11-09-2025,South West Delhi,110078,12,1,0,4,33,44,44
11-09-2025,West Delhi,110015,12,1,0,10,32,22,76
11-09-2025,West Delhi,110018,15,1,0,9,119,98,156
11-09-2025,West Delhi,110026,3,1,0,1,8,8,6
11-09-2025,West Delhi,110027,5,1,1,5,49,50,78
11-09-2025,West Delhi,110041,23,6,0,22,125,0,0
11-09-2025,West Delhi,110043,1,1,0,3,20,12,22
11-09-2025,West Delhi,110058,2,0,0,1,12,4,18
11-09-2025,West Delhi,110059,25,8,0,45,235,0,0
11-09-2025,West Delhi,110063,6,2,0,2,25,10,20
11-09-2025,West Delhi,110087,3,0,0,3,25,0,0
11-11-2025,Central Delhi,110002,1,0,0,0,17,8,14
11-11-2025,Central Delhi,110003,3,0,0,1,15,0,0
11-11-2025,Central Delhi,110005,8,2,0,0,26,13,27
11-11-2025,Central Delhi,110008,3,3,0,10,104,26,66
11-11-2025,Central Delhi,110012,1,1,0,2,13,3,19
11-11-2025,Central Delhi,110055,4,2,0,3,25,16,16
11-11-2025,Central Delhi,110060,1,0,0,0,6,2,6
11-11-2025,East Delhi,110031,6,3,0,0,0,0,0
11-11-2025,East Delhi,110032,4,0,0,0,27,0,0
11-11-2025,East Delhi,110051,5,0,0,4,55,0,0
11-11-2025,East Delhi,110091,8,1,0,5,87,29,60
11-11-2025,East Delhi,110092,15,2,1,9,138,30,62
11-11-2025,East Delhi,110095,2,1,0,7,26,18,43
11-11-2025,East Delhi,110096,3,4,0,4,85,20,49
11-11-2025,New Delhi,110001,2,0,0,2,8,0,0
11-11-2025,New Delhi,110021,1,0,0,0,4,0,0
11-11-2025,North Delhi,110006,8,1,0,0,0,0,0
11-11-2025,North Delhi,110007,7,0,0,0,0,0,0
11-11-2025,North Delhi,110084,18,3,0,10,108,0,0
11-11-2025,North East,110053,3,1,0,1,23,2,39
11-11-2025,North East,110093,2,0,0,0,32,2,82
11-11-2025,North East,110094,9,3,0,0,40,0,0
11-11-2025,North East Delhi,110032,4,4,0,14,54,50,70
11-11-2025,North East Delhi,110053,10,2,0,12,73,83,91
11-11-2025,North East Delhi,110093,6,1,0,8,39,65,77
11-11-2025,North East Delhi,110094,24,7,0,27,193,103,157
11-11-2025,North West Delhi,110009,4,0,0,1,41,0,0
11-11-2025,North West Delhi,110033,5,4,0,4,55,47,67
11-11-2025,North West Delhi,110034,10,1,0,20,134,50,88
11-11-2025,North West Delhi,110035,1,0,0,8,70,14,28
11-11-2025,North West Delhi,110036,2,0,0,4,24,14,41
11-11-2025,North West Delhi,110039,6,1,0,4,66,76,74
11-11-2025,North West Delhi,110040,6,1,0,3,65,25,44
11-11-2025,North West Delhi,110042,15,4,0,10,97,60,125
11-11-2025,North West Delhi,110052,9,0,0,2,82,32,96
11-11-2025,North West Delhi,110081,2,1,0,0,0,0,0
11-11-2025,North West Delhi,110082,1,0,0,3,15,9,21
11-11-2025,North West Delhi,110083,4,0,0,6,31,19,36
11-11-2025,North West Delhi,110085,12,3,0,8,104,0,0
11-11-2025,North West Delhi,110086,22,3,0,40,324,196,354
11-11-2025,North West Delhi,110088,9,0,1,2,46,22,52
11-11-2025,North West Delhi,110089,1,0,0,3,29,7,16
11-11-2025,Shahdara,110032,2,0,0,8,102,4,14
11-11-2025,Shahdara,110093,1,0,0,6,30,14,26
11-11-2025,Shahdara,110095,1,1,0,0,0,0,0
11-11-2025,South Delhi,110014,0,0,1,2,20,8,6
11-11-2025,South Delhi,110016,1,0,0,1,12,6,3
11-11-2025,South Delhi,110017,5,0,0,3,56,0,0
11-11-2025,South Delhi,110019,3,2,0,2,61,0,0
11-11-2025,South Delhi,110020,5,2,0,2,74,14,64
11-11-2025,South Delhi,110024,1,0,0,0,0,0,0
11-11-2025,South Delhi,110025,14,3,1,3,64,26,57
11-11-2025,South Delhi,110030,4,1,0,2,30,12,26
11-11-2025,South Delhi,110044,8,7,0,0,0,0,0
11-11-2025,South Delhi,110047,4,0,0,4,16,22,40
11-11-2025,South Delhi,110048,1,0,0,0,0,0,0
11-11-2025,South Delhi,110049,1,0,0,0,10,5,9
11-11-2025,South Delhi,110062,19,3,0,4,101,60,115
11-11-2025,South Delhi,110065,2,1,0,1,23,0,0
11-11-2025,South Delhi,110068,3,0,0,2,38,12,22
11-11-2025,South Delhi,110074,3,0,0,2,40,0,0
11-11-2025,South Delhi,110076,1,0,0,6,74,36,58
11-11-2025,South Delhi,110080,3,0,0,0,0,0,0
11-11-2025,South West Delhi,110010,1,1,1,1,9,1,11
11-11-2025,South West Delhi,110022,2,0,1,0,16,0,0
11-11-2025,South West Delhi,110023,3,0,0,0,14,0,0
11-11-2025,South West Delhi,110028,2,0,0,0,0,0,0
11-11-2025,South West Delhi,110037,0,2,0,1,33,0,0
11-11-2025,South West Delhi,110043,11,2,0,0,0,0,0
11-11-2025,South West Delhi,110045,8,1,1,0,0,0,0
11-11-2025,South West Delhi,110046,2,0,0,1,22,0,0
11-11-2025,South West Delhi,110057,3,0,0,0,14,5,8
11-11-2025,South West Delhi,110061,2,1,0,4,11,9,6
11-11-2025,South West Delhi,110064,2,1,0,0,0,0,0
11-11-2025,South West Delhi,110070,1,0,0,2,21,6,11
11-11-2025,South West Delhi,110071,6,0,0,0,0,0,0
11-11-2025,South West Delhi,110073,2,0,0,1,6,2,5
11-11-2025,South West Delhi,110075,3,0,0,2,41,7,27
11-11-2025,South West Delhi,110077,3,0,0,5,41,16,22
11-11-2025,South West Delhi,110078,6,1,0,10,46,0,0
11-11-2025,West Delhi,110015,2,2,0,8,94,30,74
11-11-2025,West Delhi,110018,10,1,0,6,109,24,63
11-11-2025,West Delhi,110026,1,0,0,0,30,6,16
11-11-2025,West Delhi,110027,3,0,0,0,0,0,0
11-11-2025,West Delhi,110041,15,8,0,20,246,104,200
11-11-2025,West Delhi,110058,0,1,0,5,38,4,7
11-11-2025,West Delhi,110059,25,8,3,19,241,73,109
11-11-2025,West Delhi,110063,6,1,0,4,55,7,16
11-11-2025,West Delhi,110087,3,1,0,0,28,52,36
12-06-2025,Central Delhi,110002,1,0,1,0,0,14,13
12-06-2025,Central Delhi,110003,3,1,0,0,0,14,40
12-06-2025,Central Delhi,110005,6,1,1,0,0,0,0
12-06-2025,Central Delhi,110008,3,0,0,0,0,64,138
12-06-2025,Central Delhi,110012,1,0,0,0,0,11,18
12-06-2025,Central Delhi,110055,4,0,0,0,0,22,52
12-06-2025,Central Delhi,110060,1,0,0,0,0,2,2
12-06-2025,East Delhi,110031,5,1,0,0,0,0,0
12-06-2025,East Delhi,110032,4,1,0,0,0,0,0
12-06-2025,East Delhi,110051,8,6,0,0,0,26,38
12-06-2025,East Delhi,110053,1,0,0,0,0,3,8
12-06-2025,East Delhi,110091,7,6,1,0,0,33,69
12-06-2025,East Delhi,110092,11,6,0,0,0,0,0
12-06-2025,East Delhi,110095,8,4,0,0,0,14,44
12-06-2025,East Delhi,110096,3,7,1,0,0,0,0
12-06-2025,New Delhi,110001,0,1,0,0,0,0,0
12-06-2025,New Delhi,110021,1,0,0,0,0,8,10
12-06-2025,New Delhi,110023,0,1,0,0,0,0,2
12-06-2025,North Delhi,110006,3,6,0,0,0,76,136
12-06-2025,North Delhi,110007,6,4,0,0,0,34,92
12-06-2025,North Delhi,110054,1,1,0,0,0,12,50
12-06-2025,North Delhi,110084,8,3,0,0,0,60,134
12-06-2025,North East,110053,2,3,0,0,0,0,100
12-06-2025,North East,110093,4,2,0,0,0,3,37
12-06-2025,North East,110094,10,8,0,0,0,0,0
12-06-2025,North East Delhi,110032,3,1,0,0,0,34,62
12-06-2025,North East Delhi,110053,8,10,0,0,0,0,0
12-06-2025,North East Delhi,110093,6,6,0,0,0,104,112
12-06-2025,North East Delhi,110094,13,10,1,0,0,109,155
12-06-2025,North West Delhi,110009,5,0,0,0,0,0,0
12-06-2025,North West Delhi,110033,9,6,1,0,0,0,0
12-06-2025,North West Delhi,110034,6,1,0,0,0,30,94
12-06-2025,North West Delhi,110035,2,1,0,0,0,46,64
12-06-2025,North West Delhi,110036,6,5,0,0,0,0,0
12-06-2025,North West Delhi,110039,2,2,0,0,0,27,51
12-06-2025,North West Delhi,110040,2,3,0,0,0,0,0
12-06-2025,North West Delhi,110042,5,6,0,0,0,0,0
12-06-2025,North West Delhi,110052,6,4,0,0,0,24,74
12-06-2025,North West Delhi,110081,3,2,0,0,0,50,120
12-06-2025,North West Delhi,110082,2,0,0,0,0,0,0
12-06-2025,North West Delhi,110083,3,1,0,0,0,0,0
12-06-2025,North West Delhi,110085,14,1,0,0,0,49,74
12-06-2025,North West Delhi,110086,16,10,2,0,0,0,0
12-06-2025,North West Delhi,110088,10,1,0,0,0,0,0
12-06-2025,North West Delhi,110089,0,2,0,0,0,8,28
12-06-2025,North West Delhi,110094,0,1,0,0,0,0,3
12-06-2025,Shahdara,110032,0,1,1,0,0,6,10
12-06-2025,Shahdara,110090,1,0,0,0,0,0,0
12-06-2025,Shahdara,110093,0,1,0,0,0,8,16
12-06-2025,South Delhi,110003,1,0,0,0,0,0,22
12-06-2025,South Delhi,110013,23,4,0,0,0,30,26
12-06-2025,South Delhi,110014,0,2,0,0,0,5,9
12-06-2025,South Delhi,110016,0,5,0,0,0,12,10
12-06-2025,South Delhi,110017,4,1,3,0,0,22,40
12-06-2025,South Delhi,110019,10,3,0,0,0,0,0
12-06-2025,South Delhi,110020,1,1,0,0,0,30,28
12-06-2025,South Delhi,110024,2,0,0,0,0,10,10
12-06-2025,South Delhi,110025,2,2,1,0,0,0,0
12-06-2025,South Delhi,110030,3,1,0,0,0,50,104
12-06-2025,South Delhi,110044,15,11,0,0,0,134,194
12-06-2025,South Delhi,110047,0,1,0,0,0,10,56
12-06-2025,South Delhi,110048,2,1,0,0,0,0,7
12-06-2025,South Delhi,110049,5,0,0,0,0,7,19
12-06-2025,South Delhi,110062,6,9,0,0,0,0,0
12-06-2025,South Delhi,110068,0,1,1,0,0,8,6
12-06-2025,South Delhi,110074,3,3,0,0,0,22,78
12-06-2025,South Delhi,110076,3,4,0,0,0,46,98
12-06-2025,South Delhi,110080,3,0,0,0,0,30,20
12-06-2025,South West Delhi,110022,2,0,1,0,0,7,13
12-06-2025,South West Delhi,110023,2,1,0,0,0,6,18
12-06-2025,South West Delhi,110028,2,1,0,0,0,0,0
12-06-2025,South West Delhi,110029,1,1,0,0,0,0,0
12-06-2025,South West Delhi,110037,3,3,0,0,0,36,54
12-06-2025,South West Delhi,110043,12,9,0,0,0,0,0
12-06-2025,South West Delhi,110045,5,5,0,0,0,0,0
12-06-2025,South West Delhi,110046,5,0,1,0,0,0,0
12-06-2025,South West Delhi,110057,3,0,1,0,0,0,0
12-06-2025,South West Delhi,110061,0,2,0,0,0,3,10
12-06-2025,South West Delhi,110064,4,1,0,0,0,18,36
12-06-2025,South West Delhi,110066,4,2,0,0,0,0,0
12-06-2025,South West Delhi,110070,0,2,0,0,0,6,9
12-06-2025,South West Delhi,110071,3,1,0,0,0,0,0
12-06-2025,South West Delhi,110072,3,2,0,0,0,0,0
12-06-2025,South West Delhi,110073,4,0,0,0,0,28,32
12-06-2025,South West Delhi,110075,2,2,0,0,0,13,26
12-06-2025,South West Delhi,110077,4,1,0,0,0,36,46
12-06-2025,South West Delhi,110078,7,3,0,0,0,0,0
12-06-2025,West Delhi,110015,3,3,0,0,0,0,0
12-06-2025,West Delhi,110018,10,5,0,0,0,80,148
12-06-2025,West Delhi,110027,10,3,0,0,0,50,98
12-06-2025,West Delhi,110041,20,7,0,0,0,69,119
12-06-2025,West Delhi,110043,1,0,0,0,0,9,15
12-06-2025,West Delhi,110058,3,0,0,0,0,8,26
12-06-2025,West Delhi,110059,31,16,0,0,0,0,0
12-06-2025,West Delhi,110063,7,0,0,0,0,36,78
12-06-2025,West Delhi,110087,3,2,0,0,0,8,42
12-09-2025,Central Delhi,110002,7,1,0,2,17,14,17
12-09-2025,Central Delhi,110003,1,0,0,5,27,11,18
12-09-2025,Central Delhi,110004,1,0,0,0,0,0,0
12-09-2025,Central Delhi,110005,6,4,0,6,37,22,43
12-09-2025,Central Delhi,110008,7,2,0,12,61,66,92
12-09-2025,Central Delhi,110012,3,0,0,4,7,5,14
12-09-2025,Central Delhi,110055,3,1,0,4,32,36,22
12-09-2025,Central Delhi,110060,3,1,0,1,13,3,0
12-09-2025,East Delhi,110031,6,1,0,14,60,24,41
12-09-2025,East Delhi,110032,3,0,0,0,18,3,37
12-09-2025,East Delhi,110051,10,3,0,6,53,0,0
12-09-2025,East Delhi,110091,9,5,0,17,67,0,0
12-09-2025,East Delhi,110092,7,4,0,22,122,0,0
12-09-2025,East Delhi,110095,10,1,0,8,19,0,0
12-09-2025,East Delhi,110096,11,1,0,18,80,44,49
12-09-2025,Najafgarh,110043,0,2,0,0,3,0,12
12-09-2025,New Delhi,110001,1,0,0,2,13,0,0
12-09-2025,New Delhi,110021,1,2,0,0,6,22,10
12-09-2025,North Delhi,110006,7,2,0,7,50,80,120
12-09-2025,North Delhi,110007,2,1,0,5,44,44,35
12-09-2025,North Delhi,110054,3,0,0,3,25,0,0
12-09-2025,North Delhi,110084,11,5,0,14,80,90,126
12-09-2025,North East,110053,5,0,0,0,35,2,46
12-09-2025,North East,110093,4,0,0,1,25,0,0
12-09-2025,North East,110094,11,2,0,6,46,0,0
12-09-2025,North East Delhi,110032,4,2,0,7,30,60,76
12-09-2025,North East Delhi,110053,9,4,0,27,88,0,0
12-09-2025,North East Delhi,110093,15,2,0,14,46,178,154
12-09-2025,North East Delhi,110094,25,14,0,44,143,374,368
12-09-2025,North West Delhi,110009,5,4,0,5,43,42,48
12-09-2025,North West Delhi,110033,13,3,0,15,72,110,164
12-09-2025,North West Delhi,110034,10,5,5,9,67,30,44
12-09-2025,North West Delhi,110035,4,0,0,6,28,36,44
12-09-2025,North West Delhi,110036,7,0,0,10,35,36,48
12-09-2025,North West Delhi,110039,8,6,0,4,35,45,47
12-09-2025,North West Delhi,110040,11,1,0,10,49,40,47
12-09-2025,North West Delhi,110042,19,5,0,24,81,93,156
12-09-2025,North West Delhi,110052,3,4,0,5,47,0,0
12-09-2025,North West Delhi,110056,1,0,0,0,1,0,2
12-09-2025,North West Delhi,110081,6,0,0,6,46,80,104
12-09-2025,North West Delhi,110082,0,1,0,8,13,18,36
12-09-2025,North West Delhi,110083,6,1,0,10,40,31,58
12-09-2025,North West Delhi,110085,10,6,0,14,98,0,0
12-09-2025,North West Delhi,110086,24,7,0,27,164,228,408
12-09-2025,North West Delhi,110088,7,0,0,6,34,18,34
12-09-2025,North West Delhi,110089,2,0,0,3,24,4,42
12-09-2025,Shahdara,110032,2,1,0,4,36,3,14
12-09-2025,Shahdara,110053,2,0,0,0,5,1,2
12-09-2025,Shahdara,110093,1,2,0,0,7,3,22
12-09-2025,Shahdara,110095,2,0,0,3,18,0,0
12-09-2025,South Delhi,110003,1,0,0,1,7,0,1
12-09-2025,South Delhi,110014,1,0,0,3,24,7,12
12-09-2025,South Delhi,110016,3,0,0,0,8,5,3
12-09-2025,South Delhi,110017,2,1,0,5,45,32,68
12-09-2025,South Delhi,110019,8,0,1,5,63,56,70
12-09-2025,South Delhi,110020,6,2,0,4,30,14,19
12-09-2025,South Delhi,110024,2,0,0,1,6,12,12
12-09-2025,South Delhi,110025,9,4,0,8,56,60,100
12-09-2025,South Delhi,110030,6,2,0,4,26,60,104
12-09-2025,South Delhi,110044,23,8,0,11,116,0,0
12-09-2025,South Delhi,110047,1,3,0,1,12,14,23
12-09-2025,South Delhi,110048,0,0,1,0,14,6,7
12-09-2025,South Delhi,110049,2,0,0,1,19,8,24
12-09-2025,South Delhi,110062,22,3,0,17,116,90,155
12-09-2025,South Delhi,110065,1,3,0,1,21,14,26
12-09-2025,South Delhi,110068,2,0,0,5,18,10,16
12-09-2025,South Delhi,110074,8,3,1,6,39,18,33
12-09-2025,South Delhi,110076,7,2,0,8,50,22,32
12-09-2025,South Delhi,110080,2,0,0,1,13,0,0
12-09-2025,South East Delhi,110025,4,0,0,1,4,1,2
12-09-2025,South West Delhi,110010,3,1,0,0,9,6,10
12-09-2025,South West Delhi,110021,1,0,0,0,6,8,6
12-09-2025,South West Delhi,110022,1,1,0,3,18,0,0
12-09-2025,South West Delhi,110023,4,1,0,1,12,6,9
12-09-2025,South West Delhi,110028,6,0,0,4,8,24,14
12-09-2025,South West Delhi,110030,1,0,0,1,2,4,6
12-09-2025,South West Delhi,110037,11,0,0,10,35,0,0
12-09-2025,South West Delhi,110038,0,1,0,3,7,16,2
12-09-2025,South West Delhi,110043,26,11,0,24,76,148,182
12-09-2025,South West Delhi,110045,18,6,0,17,66,51,59
12-09-2025,South West Delhi,110046,5,1,2,6,33,54,44
12-09-2025,South West Delhi,110061,2,0,0,2,10,9,9
12-09-2025,South West Delhi,110064,1,0,0,5,25,0,0
12-09-2025,South West Delhi,110067,4,1,1,3,17,0,0
12-09-2025,South West Delhi,110070,1,0,0,8,30,7,11
12-09-2025,South West Delhi,110071,1,4,0,7,22,11,22
12-09-2025,South West Delhi,110073,1,0,0,1,1,6,11
12-09-2025,South West Delhi,110075,3,1,0,10,17,0,0
12-09-2025,South West Delhi,110077,13,2,0,4,36,0,0
12-09-2025,South West Delhi,110078,9,5,0,7,45,52,64
